sample7,,sample8,,sample9,,
739.9969482,0.03054168634,739.9969482,0.02965744026,739.9969482,0.02809905633,
739.0001831,0.0298982989,739.0001831,0.02908397093,739.0001831,0.0280910749,
738.0031128,0.02952110209,738.0031128,0.02884226292,738.0031128,0.02723822929,
737.0056763,0.0290949326,737.0056763,0.02843997441,737.0056763,0.02687118389,
736.0078735,0.02851534821,736.0078735,0.027881274,736.0078735,0.02614316158,
735.0097656,0.0280620791,735.0097656,0.02710796706,735.0097656,0.02581557818,
734.0112305,0.02784448303,734.0112305,0.02688228153,734.0112305,0.02536596917,
733.0123901,0.02736588567,733.0123901,0.02659619227,733.0123901,0.02500782162,
732.0131836,0.02695179544,732.0131836,0.02631089464,732.0131836,0.02467706613,
731.0136719,0.02726014145,731.0136719,0.02615355328,731.0136719,0.02443694882,
730.013855,0.02705220319,730.013855,0.02590212226,730.013855,0.02411253937,
729.0136108,0.02667331137,729.0136108,0.02574086376,729.0136108,0.02427697182,
728.0130615,0.02673078887,728.0130615,0.02569842897,728.0130615,0.02392724343,
727.012146,0.02671727166,727.012146,0.02564281784,727.012146,0.02409023792,
726.0109253,0.02675914578,726.0109253,0.02582516707,726.0109253,0.02380896173,
725.0092773,0.02679513022,725.0092773,0.02572674491,725.0092773,0.02417909354,
724.0073853,0.026678266,724.0073853,0.02597351372,724.0073853,0.02410799637,
723.0050659,0.02720105089,723.0050659,0.02614951134,723.0050659,0.02437353134,
722.0025635,0.02741416357,722.0025635,0.02616556734,722.0025635,0.02462786064,
720.9995117,0.02784039825,720.9995117,0.02665685117,720.9995117,0.02515684813,
719.9962158,0.0282887388,719.9962158,0.02705534361,719.9962158,0.02544772811,
718.9926147,0.02865692973,718.9926147,0.02735400386,718.9926147,0.02580373921,
717.9885864,0.02908219956,717.9885864,0.0276381392,717.9885864,0.0260874927,
716.984314,0.02949760668,716.984314,0.02807494812,716.984314,0.02647233754,
716.015564,0.03012247756,716.015564,0.02862510458,716.015564,0.02729661018,
715.0105591,0.03047973104,715.0105591,0.029075142,715.0105591,0.02756048925,
714.005249,0.03128210455,714.005249,0.02978833206,714.005249,0.02833106555,
712.9995728,0.03195593879,712.9995728,0.03057018109,712.9995728,0.02895982191,
711.9935913,0.03280777857,711.9935913,0.03127879649,711.9935913,0.02978802659,
710.9873047,0.03335999697,710.9873047,0.03173203766,710.9873047,0.03049469925,
710.0165405,0.03409714997,710.0165405,0.03274128586,710.0165405,0.03113660775,
709.0095825,0.03453947231,709.0095825,0.03338166326,709.0095825,0.03187960386,
708.0021973,0.03508850932,708.0021973,0.03409720585,708.0021973,0.03234532475,
706.9946289,0.03587926552,706.9946289,0.0346609652,706.9946289,0.03317186236,
705.9866333,0.0367776081,705.9866333,0.03525900468,705.9866333,0.03404949605,
705.0142822,0.03729030117,705.0142822,0.036181245,705.0142822,0.03473840654,
704.0055542,0.03829715401,704.0055542,0.03696161881,704.0055542,0.03533411026,
702.9966431,0.03908352554,702.9966431,0.03760525957,702.9966431,0.03608008102,
701.9873657,0.03956699744,701.9873657,0.03823029622,701.9873657,0.03705881536,
701.0137329,0.0402732417,701.0137329,0.03902742267,701.0137329,0.03759047017,
700.0037231,0.04094149917,700.0037231,0.0396838896,700.0037231,0.03833094239,
698.9934692,0.04173504189,698.9934692,0.04066390917,698.9934692,0.03897293657,
697.9829102,0.04245173559,697.9829102,0.04139534757,697.9829102,0.04009759054,
697.0079956,0.04293965548,697.0079956,0.0421278514,697.0079956,0.04064017162,
695.9967651,0.0436463505,695.9967651,0.042672351,695.9967651,0.04100109637,
694.9851685,0.0442834124,694.9851685,0.04314253852,694.9851685,0.04164813459,
694.0093994,0.04459909722,694.0093994,0.04413180426,694.0093994,0.04238038138,
692.9971313,0.04540875554,692.9971313,0.04459450766,692.9971313,0.04296226054,
691.9846191,0.04572554678,691.9846191,0.04486377537,691.9846191,0.04347650707,
691.0078125,0.04612192884,691.0078125,0.04567381367,691.0078125,0.04404461756,
689.9946289,0.04653068632,689.9946289,0.04591250047,689.9946289,0.04485943913,
689.017334,0.04729990661,689.017334,0.04680591077,689.017334,0.04502528906,
688.003418,0.04784521088,688.003418,0.04724273086,688.003418,0.04588441923,
686.9891968,0.04813523963,686.9891968,0.04749446735,686.9891968,0.04612040147,
686.0109863,0.04878237471,686.0109863,0.04799713939,686.0109863,0.04677566886,
684.9962158,0.04914262518,684.9962158,0.04834678397,684.9962158,0.04728628322,
684.017334,0.04956140369,684.017334,0.04871431738,684.017334,0.04736479744,
683.0018921,0.04967892915,683.0018921,0.04900031909,683.0018921,0.04756487533,
681.986084,0.04988652468,681.986084,0.04914871231,681.986084,0.04786434397,
681.0062866,0.05020645261,681.0062866,0.04958957806,681.0062866,0.04846881703,
679.9898682,0.05095281824,679.9898682,0.05000599846,679.9898682,0.04904515296,
679.0094604,0.05107366294,679.0094604,0.05023214221,679.0094604,0.04899643734,
677.9924316,0.05139473453,677.9924316,0.05054709315,677.9924316,0.04938923195,
677.0114136,0.05174659938,677.0114136,0.05071841553,677.0114136,0.04952118918,
675.9937744,0.05200998113,675.9937744,0.05109820887,675.9937744,0.04988100752,
675.012085,0.05218161643,675.012085,0.05148673058,675.012085,0.05016316101,
673.9938354,0.05232461914,673.9938354,0.05163157359,673.9938354,0.05072903261,
673.0116577,0.05261946842,673.0116577,0.05180947855,673.0116577,0.05095377937,
671.9926758,0.05294305459,671.9926758,0.05191652849,671.9926758,0.0511649549,
671.0098877,0.05320798233,671.0098877,0.05252480507,671.0098877,0.051256001,
669.9902954,0.05351593345,669.9902954,0.0525999181,669.9902954,0.05142366886,
669.006897,0.05317772925,669.006897,0.05241526663,669.006897,0.05134441704,
667.9867554,0.05269708112,667.9867554,0.05201461911,667.9867554,0.05089969933,
667.0027466,0.05285878852,667.0027466,0.05180644244,667.0027466,0.05098498613,
665.9819946,0.05243649706,665.9819946,0.05206034705,665.9819946,0.05103168264,
664.9973145,0.05243325606,664.9973145,0.05176622793,664.9973145,0.05064086244,
664.0123901,0.05252576619,664.0123901,0.05184742436,664.0123901,0.05079566315,
662.9906616,0.0521822311,662.9906616,0.05167912692,662.9906616,0.05068763718,
662.005188,0.05262279883,662.005188,0.05154144019,662.005188,0.05076292902,
660.9828491,0.05252667144,660.9828491,0.05205848068,660.9828491,0.05104050413,
659.9967651,0.0526794903,659.9967651,0.05193639547,659.9967651,0.05078096688,
659.010376,0.05317044258,659.010376,0.05199075118,659.010376,0.05143069103,
657.9870605,0.05290536582,657.9870605,0.05221089721,657.9870605,0.05119693279,
657.0001831,0.05312395468,657.0001831,0.05234824121,657.0001831,0.05125224218,
656.0128784,0.05321974307,656.0128784,0.05228260159,656.0128784,0.05125652626,
654.9887695,0.05300473049,654.9887695,0.05218231678,654.9887695,0.05141501501,
654.0009155,0.05345207825,654.0009155,0.05221191794,654.0009155,0.05154222623,
653.0127563,0.05330062658,653.0127563,0.05273636431,653.0127563,0.0519269444,
651.9876709,0.05383078381,651.9876709,0.05248267949,651.9876709,0.05183286965,
650.9989624,0.05368898809,650.9989624,0.05289945751,650.9989624,0.05206227303,
650.0100098,0.05408880487,650.0100098,0.05271190032,650.0100098,0.05215896666,
648.9840088,0.05370492116,648.9840088,0.05321362987,648.9840088,0.05237087235,
647.9944458,0.05399294198,647.9944458,0.05288106576,647.9944458,0.05250187218,
647.0045776,0.05422434211,647.0045776,0.05289124325,647.0045776,0.05236149952,
646.0144043,0.05418961868,646.0144043,0.0527086854,646.0144043,0.05240431428,
644.9873047,0.05451185629,644.9873047,0.05308279768,644.9873047,0.05230639875,
643.99646,0.05456876382,643.99646,0.052859433,643.99646,0.05231795833,
643.0054932,0.05483676866,643.0054932,0.05302040651,643.0054932,0.05246836692,
642.0142212,0.05487089604,642.0142212,0.05314282328,642.0142212,0.05275021866,
640.9858398,0.05488402769,640.9858398,0.05312193558,640.9858398,0.05282084271,
639.9940186,0.05510661379,639.9940186,0.05315537378,639.9940186,0.05280286074,
639.0018311,0.05519878492,639.0018311,0.05322129279,639.0018311,0.05294972286,
638.0094604,0.05541156232,638.0094604,0.05362478271,638.0094604,0.05296644941,
637.0166626,0.05529209226,637.0166626,0.05376031995,637.0166626,0.05337315425,
635.9868774,0.05568638816,635.9868774,0.05339674652,635.9868774,0.053188961,
634.9935913,0.0558549501,634.9935913,0.0535608232,634.9935913,0.0534883514,
634.000061,0.05582100898,634.000061,0.05384660885,634.000061,0.05353534594,
633.0062256,0.05596491694,633.0062256,0.05372270569,633.0062256,0.05374239013,
632.012085,0.05572738126,632.012085,0.05354673788,632.012085,0.05340994895,
631.0176392,0.05571172386,631.0176392,0.05341568962,631.0176392,0.05328417942,
629.986145,0.0560153313,629.986145,0.05351965129,629.986145,0.05355561152,
628.9911499,0.05573061854,628.9911499,0.05351965129,628.9911499,0.05336601287,
627.9959106,0.05585088581,627.9959106,0.05345166847,627.9959106,0.05346510559,
627.0003662,0.05608100817,627.0003662,0.05353016406,627.0003662,0.0535877347,
626.0046387,0.05634894967,626.0046387,0.05375911668,626.0046387,0.05343313515,
625.0085449,0.05631361157,625.0085449,0.05377962813,625.0085449,0.05369798094,
624.012207,0.05644450709,624.012207,0.05380608514,624.012207,0.05341211706,
623.015564,0.05625364557,623.015564,0.05388282984,623.015564,0.05395431072,
621.9817505,0.05643324554,621.9817505,0.0538068749,621.9817505,0.05378654227,
620.9845581,0.05657883361,620.9845581,0.05398892611,620.9845581,0.05367606878,
619.9871826,0.05671582744,619.9871826,0.05408760533,619.9871826,0.05382826552,
618.9893799,0.05650620908,618.9893799,0.05403269082,618.9893799,0.05373702943,
617.9914551,0.05663345009,617.9914551,0.05421612784,617.9914551,0.05392901599,
616.9931641,0.05686318874,616.9931641,0.05457707122,616.9931641,0.05394953117,
615.9946289,0.05676122382,615.9946289,0.05421005934,615.9946289,0.05413035303,
614.9957886,0.0568484664,614.9957886,0.05453374982,614.9957886,0.05417460203,
613.9967041,0.05701810122,613.9967041,0.05470036715,613.9967041,0.05412492901,
612.9974365,0.05714111775,612.9974365,0.05468307436,612.9974365,0.05451349914,
611.9976807,0.05719237775,611.9976807,0.05474135652,611.9976807,0.05432785302,
610.9979248,0.05724352598,610.9979248,0.05478569865,610.9979248,0.05463912711,
609.9976807,0.05755648389,609.9976807,0.05513817817,609.9976807,0.05478317291,
608.9973145,0.05808736756,608.9973145,0.05567352846,608.9973145,0.05528583005,
607.996582,0.05814370885,607.996582,0.05568685755,607.996582,0.05546347424,
606.9956665,0.05837960914,606.9956665,0.05571475625,606.9956665,0.05526965857,
605.9944458,0.05824173614,605.9944458,0.05571790412,605.9944458,0.05533866584,
604.9929199,0.05872974545,604.9929199,0.05625022575,604.9929199,0.05581232533,
603.9911499,0.05906409025,603.9911499,0.05659328401,603.9911499,0.05623216555,
602.9891968,0.05952585861,602.9891968,0.05708581954,602.9891968,0.05654235929,
601.9868774,0.05981559679,601.9868774,0.05727311969,601.9868774,0.05675322935,
600.984314,0.06017744914,600.984314,0.05770286173,600.984314,0.05704989284,
599.9815063,0.06080500409,599.9815063,0.05812009424,599.9815063,0.05767790973,
599.015564,0.06096469611,599.015564,0.0585382916,599.015564,0.05795186386,
598.0122681,0.06161540747,598.0122681,0.05915241688,598.0122681,0.05845696107,
597.008667,0.06286213547,597.008667,0.06014638022,597.008667,0.05947963521,
596.0048218,0.06359606236,596.0048218,0.06097896397,596.0048218,0.0603325963,
595.0006714,0.06457229704,595.0006714,0.06203549355,595.0006714,0.06154766306,
593.9963989,0.06584560126,593.9963989,0.06334069371,593.9963989,0.06254470348,
592.9916992,0.06710288674,592.9916992,0.0645705834,592.9916992,0.06383686513,
591.9868164,0.06876908243,591.9868164,0.06615752727,591.9868164,0.06541980058,
590.9816284,0.0702772662,590.9816284,0.0679153949,590.9816284,0.06708225608,
590.0134888,0.07278414816,590.0134888,0.06998457015,590.0134888,0.06919360161,
589.0078125,0.07506483048,589.0078125,0.07232660055,589.0078125,0.07154399157,
588.0018921,0.07767287642,588.0018921,0.07502950728,588.0018921,0.07418701053,
586.9956665,0.08053230494,586.9956665,0.07780005783,586.9956665,0.07692442834,
585.9891968,0.08365752548,585.9891968,0.08103168011,585.9891968,0.08021250367,
584.9825439,0.08728595823,584.9825439,0.08466879278,584.9825439,0.08374176919,
584.0128784,0.09115004539,584.0128784,0.08865754306,584.0128784,0.08770081401,
583.0056763,0.09613925964,583.0056763,0.09374124557,583.0056763,0.09237261862,
581.9981689,0.1011670381,581.9981689,0.0986334458,581.9981689,0.09745298326,
580.9904785,0.1064523906,580.9904785,0.1038107648,580.9904785,0.1024094373,
579.9824829,0.1120843664,579.9824829,0.109513849,579.9824829,0.1082292423,
579.0115967,0.1178735271,579.0115967,0.1155458987,579.0115967,0.1141459718,
578.0031738,0.1245422438,578.0031738,0.1220370755,578.0031738,0.1205988824,
576.9944458,0.1316727102,576.9944458,0.1293985844,576.9944458,0.1275937259,
575.9854126,0.1383229792,575.9854126,0.1358150542,575.9854126,0.1345510781,
575.0136108,0.1449762732,575.0136108,0.1424133033,575.0136108,0.1411046684,
574.0041504,0.1518763304,574.0041504,0.1495267898,574.0041504,0.1480046064,
572.9943848,0.1589326411,572.9943848,0.1563702971,572.9943848,0.1548026204,
571.984436,0.1661259979,571.984436,0.1632669717,571.984436,0.1618312001,
571.0115967,0.1729615927,571.0115967,0.1703558415,571.0115967,0.1688351631,
570.0011597,0.1794745028,570.0011597,0.1770239025,570.0011597,0.175583154,
568.9904175,0.1855136603,568.9904175,0.1829291433,568.9904175,0.1813026369,
568.0169067,0.1906378418,568.0169067,0.1882431507,568.0169067,0.1867965162,
567.0056763,0.1958538443,567.0056763,0.1934946775,567.0056763,0.1918683052,
565.9942017,0.2007298023,565.9942017,0.1983323097,565.9942017,0.1966505647,
564.9824829,0.205366537,564.9824829,0.202952832,564.9824829,0.2013613731,
564.0080566,0.2089517415,564.0080566,0.2063138485,564.0080566,0.2050641328,
562.9957886,0.2119850218,562.9957886,0.2095653117,562.9957886,0.2081109136,
561.9833984,0.2145785391,561.9833984,0.2123610377,561.9833984,0.2106790245,
561.0081787,0.2165394425,561.0081787,0.2141676694,561.0081787,0.2129171044,
559.9953003,0.2180303037,559.9953003,0.2159297019,559.9953003,0.2144828439,
558.9820557,0.219326064,558.9820557,0.2172862142,558.9820557,0.2156164944,
558.0062256,0.2201444656,558.0062256,0.2178557664,558.0062256,0.2164839208,
556.9924927,0.2203328609,556.9924927,0.2181706876,556.9924927,0.2168260664,
556.0161743,0.2202759981,556.0161743,0.2180809379,556.0161743,0.2168630511,
555.0020752,0.2197337002,555.0020752,0.2176524997,555.0020752,0.2162414342,
553.9876709,0.2188954204,553.9876709,0.2168707699,553.9876709,0.2154237032,
553.0106201,0.2179693729,553.0106201,0.2159289718,553.0106201,0.2147409022,
551.9957886,0.2169553488,551.9957886,0.2149291784,551.9957886,0.2134311795,
551.0183105,0.215851143,551.0183105,0.2135870159,551.0183105,0.2123465538,
550.0029907,0.2145880461,550.0029907,0.2124061584,550.0029907,0.2111225575,
548.9873657,0.2132473141,548.9873657,0.211234197,548.9873657,0.2099449933,
548.0091553,0.2122183442,548.0091553,0.2100535482,548.0091553,0.2088370323,
546.993103,0.2113972455,546.993103,0.209164083,546.993103,0.2079365999,
546.0145264,0.210580647,546.0145264,0.2082714587,546.0145264,0.2071936131,
544.9979858,0.2096416354,544.9979858,0.2073407173,544.9979858,0.2061297297,
543.9812012,0.2088834345,543.9812012,0.2068077922,543.9812012,0.2054956108,
543.0018921,0.2084579915,543.0018921,0.2063064426,543.0018921,0.205047071,
541.9846191,0.2081133425,541.9846191,0.2060149908,541.9846191,0.2048118711,
541.0048218,0.2086687535,541.0048218,0.206315726,541.0048218,0.2052121311,
539.9872437,0.2085367292,539.9872437,0.206178382,539.9872437,0.2049353868,
539.006958,0.2083527446,539.006958,0.2061311007,539.006958,0.2048946023,
537.9888306,0.2081799209,537.9888306,0.20631589,537.9888306,0.2050063461,
537.0081177,0.2087828666,537.0081177,0.2066904157,537.0081177,0.2055007517,
535.9894409,0.2094037831,535.9894409,0.2072576135,535.9894409,0.206076771,
535.0083618,0.2096750289,535.0083618,0.2076167464,535.0083618,0.2063482404,
533.9892578,0.2102051973,533.9892578,0.2081219107,533.9892578,0.2069320828,
533.0076904,0.2111765295,533.0076904,0.2089979351,533.0076904,0.2078931928,
531.9882202,0.2116309404,531.9882202,0.2095920593,531.9882202,0.2084625065,
531.0061646,0.2122341245,531.0061646,0.2101302743,531.0061646,0.2091191262,
529.986145,0.213094309,529.986145,0.2109827995,529.986145,0.2098943591,
529.0036621,0.2141335011,529.0036621,0.2120261788,529.0036621,0.2109774947,
527.9832764,0.2152219564,527.9832764,0.2130584121,527.9832764,0.2119420469,
527.0003662,0.2156921476,527.0003662,0.2136505991,527.0003662,0.2125529349,
526.0172729,0.2163893282,526.0172729,0.2143353373,526.0172729,0.2132627517,
524.9961548,0.21736449,524.9961548,0.215122968,524.9961548,0.2140975595,
524.0125732,0.2178611606,524.0125732,0.2157557011,524.0125732,0.2147435695,
522.9909668,0.2187211365,522.9909668,0.2166481465,522.9909668,0.2156093419,
522.0070801,0.2194624841,522.0070801,0.2172288895,522.0070801,0.2164294571,
520.9849854,0.2205077559,520.9849854,0.2184227705,520.9849854,0.2174205035,
520.0006104,0.2214181125,520.0006104,0.219319582,520.0006104,0.2181944251,
519.0159912,0.2223178595,519.0159912,0.2202115506,519.0159912,0.2191985548,
517.9932861,0.2235039324,517.9932861,0.2213710099,517.9932861,0.2203494608,
517.0082397,0.224266246,517.0082397,0.2220774591,517.0082397,0.2211274207,
515.9851074,0.2252933681,515.9851074,0.2232128233,515.9851074,0.2221885771,
514.9996338,0.2264219671,514.9996338,0.2240890265,514.9996338,0.2231410742,
514.0139771,0.2274358124,514.0139771,0.2250871211,514.0139771,0.2242657244,
512.9901123,0.2287069857,512.9901123,0.2264796197,512.9901123,0.2253862172,
512.0039673,0.2299456298,512.0039673,0.2277081609,512.0039673,0.2268422097,
511.0176392,0.2313892692,511.0176392,0.2289899588,511.0176392,0.2280644327,
509.9931946,0.2327995896,509.9931946,0.2304562032,509.9931946,0.2295303196,
509.0064392,0.2341984808,509.0064392,0.231840983,509.0064392,0.2307531387,
507.9815369,0.2359642088,507.9815369,0.2333744913,507.9815369,0.2325266451,
506.9943542,0.2374069691,506.9943542,0.2347647995,506.9943542,0.2339435965,
506.007019,0.2389819324,506.007019,0.2361819893,506.007019,0.2355086505,
504.9814148,0.2405185848,504.9814148,0.237950936,504.9814148,0.2371389419,
503.9936523,0.2419976443,503.9936523,0.239464432,503.9936523,0.2385775447,
503.0055847,0.2437367141,503.0055847,0.241076827,503.0055847,0.2402532101,
502.0173645,0.2454990447,502.0173645,0.242937699,502.0173645,0.2419119626,
500.9910278,0.2474739105,500.9910278,0.2446583211,500.9910278,0.2438539267,
500.0023499,0.2490194142,500.0023499,0.2462932616,500.0023499,0.2455780506,
499.0135498,0.2509040833,499.0135498,0.2481416464,499.0135498,0.2472676486,
497.9864807,0.2524347305,497.9864807,0.2496428788,497.9864807,0.2489068955,
496.9972534,0.2542865872,496.9972534,0.251406163,496.9972534,0.250572741,
496.0078125,0.2563370466,496.0078125,0.2535215318,496.0078125,0.2527138293,
495.018219,0.2583417296,495.018219,0.2555713654,495.018219,0.2547329664,
493.9902039,0.2605399787,493.9902039,0.2575890124,493.9902039,0.2567369044,
493.0001526,0.2624338269,493.0001526,0.2596484125,493.0001526,0.2587912381,
492.0098572,0.2645500302,492.0098572,0.2618826926,492.0098572,0.2609553337,
490.9813843,0.2670049369,490.9813843,0.2643545866,490.9813843,0.2633134127,
489.9907227,0.2695323229,489.9907227,0.2669240832,489.9907227,0.2657819688,
488.9998474,0.2721611261,488.9998474,0.2694271803,488.9998474,0.2684445381,
488.0087585,0.2744944692,488.0087585,0.271779269,488.0087585,0.2708164752,
487.0175476,0.2771847248,487.0175476,0.2745530605,487.0175476,0.2733546793,
485.9879456,0.2799898088,485.9879456,0.2773518562,485.9879456,0.2762335241,
484.9963074,0.2828870416,484.9963074,0.2800646126,484.9963074,0.2790367901,
484.0044556,0.2860487401,484.0044556,0.2835238278,484.0044556,0.2821072936,
483.0123596,0.2890974581,483.0123596,0.2865503132,483.0123596,0.2852035463,
481.9819946,0.2917684615,481.9819946,0.2894530296,481.9819946,0.2880117297,
480.989502,0.2952073812,480.989502,0.2929697037,480.989502,0.2913413942,
479.9967957,0.2983654141,479.9967957,0.2960796654,479.9967957,0.2947815061,
479.0039368,0.3019037247,479.0039368,0.2996049225,479.0039368,0.2981963158,
478.0109558,0.3050239086,478.0109558,0.3029431701,478.0109558,0.3014360368,
477.0176697,0.3082540035,477.0176697,0.3061329722,477.0176697,0.3046424985,
475.9860229,0.3120974302,475.9860229,0.3097338974,475.9860229,0.3080275953,
474.9924316,0.3152808845,474.9924316,0.3132236302,474.9924316,0.3117074966,
473.9985657,0.3188984692,473.9985657,0.3167233467,473.9985657,0.3153442144,
473.0045166,0.3228120208,473.0045166,0.3203327656,473.0045166,0.3189392686,
472.0103455,0.3256301284,472.0103455,0.3235541284,472.0103455,0.3220916092,
471.0158691,0.3291005492,471.0158691,0.3271175623,471.0158691,0.3252974153,
469.9830933,0.3322885334,469.9830933,0.3303340077,469.9830933,0.3285647035,
468.9882813,0.335272789,468.9882813,0.3332853913,468.9882813,0.3316528797,
467.9932861,0.3384200633,467.9932861,0.3364346623,467.9932861,0.3349127769,
466.9981384,0.3414373696,466.9981384,0.3394618928,466.9981384,0.3377432227,
466.0027466,0.3444037139,466.0027466,0.3423819542,466.0027466,0.3406086564,
465.0072021,0.3470034003,465.0072021,0.3449567258,465.0072021,0.3434620202,
464.0114136,0.3495666981,464.0114136,0.3474726379,464.0114136,0.3459117115,
463.0155029,0.3521622419,463.0155029,0.3501873314,463.0155029,0.3484663665,
461.9810181,0.3549028039,461.9810181,0.3527813852,461.9810181,0.3512690365,
460.9847107,0.3572612107,460.9847107,0.35512802,460.9847107,0.3535608649,
459.9881897,0.3596072197,459.9881897,0.3575478792,459.9881897,0.3558617532,
458.9915466,0.361997515,458.9915466,0.3598461151,458.9915466,0.3581589162,
457.9945984,0.3642074168,457.9945984,0.3620948195,457.9945984,0.3605317175,
456.9975281,0.3665674031,456.9975281,0.3644247353,456.9975281,0.3627218008,
456.0002747,0.3688111603,456.0002747,0.3665399551,456.0002747,0.3648842275,
455.0028076,0.3707511425,455.0028076,0.3685840666,455.0028076,0.3667116165,
454.005188,0.3725621402,454.005188,0.3701484501,454.005188,0.368473053,
453.0073853,0.3743489087,453.0073853,0.3718242347,453.0073853,0.3702205122,
452.0093994,0.3764443099,452.0093994,0.373924166,452.0093994,0.3720832467,
451.0112,0.3781857193,451.0112,0.3756914437,451.0112,0.3738674223,
450.0128174,0.379735589,450.0128174,0.3773507774,450.0128174,0.3755465746,
